Date;Zone Name;Rainy Day;Population;Median Salary (EUR);Shops per 1k hab;Hospitals per 1M hab;Childcare per 100 children under 3 y.o.;Public_Transport_Quality;Infrastructure_Quality;Traffic
06/09/2012;Zone A;0;37495.3363;2029.8011;46.7586;46.1329;15.7683;0.0649;0.1212;17807.0
07/09/2012;Zone A;0;37495.3602;2029.8067;46.7578;46.1338;15.768;0.065;0.1212;17807.0
08/09/2012;Zone A;0;37495.3841;2029.8123;46.7571;46.1348;15.7677;0.065;0.1212;18697.0
09/09/2012;Zone A;0;37495.408;2029.8179;46.7563;46.1358;15.7674;0.065;0.1212;18697.0
10/09/2012;Zone A;0;37495.432;2029.8235;46.7555;46.1367;15.7671;0.065;0.1213;17807.0
11/09/2012;Zone A;0;37495.4559;2029.8291;46.7548;46.1377;15.7668;0.065;0.1213;17807.0
12/09/2012;Zone A;0;37495.4798;2029.8347;46.754;46.1387;15.7665;0.065;0.1213;17807.0
13/09/2012;Zone A;0;37495.5037;2029.8403;46.7532;46.1396;15.7661;0.065;0.1213;17807.0
14/09/2012;Zone A;0;37495.5276;2029.846;46.7525;46.1406;15.7658;0.065;0.1213;17807.0
15/09/2012;Zone A;0;37495.5515;2029.8516;46.7517;46.1416;15.7655;0.065;0.1213;18697.0
16/09/2012;Zone A;1;37495.5754;2029.8572;46.7509;46.1425;15.7652;0.065;0.1213;19258.0
17/09/2012;Zone A;0;37495.5993;2029.8628;46.7502;46.1435;15.7649;0.065;0.1213;17807.0
18/09/2012;Zone A;0;37495.6232;2029.8684;46.7494;46.1445;15.7646;0.065;0.1213;17807.0
19/09/2012;Zone A;1;37495.6471;2029.8741;46.7486;46.1454;15.7643;0.065;0.1213;18341.0
20/09/2012;Zone A;0;37495.6711;2029.8797;46.7479;46.1464;15.764;0.0651;0.1214;17807.0
21/09/2012;Zone A;0;37495.695;2029.8853;46.7471;46.1474;15.7637;0.0651;0.1214;17807.0
22/09/2012;Zone A;1;37495.7189;2029.8909;46.7463;46.1483;15.7634;0.0651;0.1214;19258.0
23/09/2012;Zone A;0;37495.7428;2029.8966;46.7456;46.1493;15.7631;0.0651;0.1214;18697.0
24/09/2012;Zone A;1;37495.7667;2029.9022;46.7448;46.1503;15.7628;0.0651;0.1214;18341.0
25/09/2012;Zone A;1;37495.7906;2029.9078;46.744;46.1513;15.7625;0.0651;0.1214;18341.0
26/09/2012;Zone A;0;37495.8145;2029.9134;46.7433;46.1522;15.7622;0.0651;0.1214;17807.0
27/09/2012;Zone A;1;37495.8384;2029.9191;46.7425;46.1532;15.7619;0.0651;0.1214;18341.0
28/09/2012;Zone A;1;37495.8623;2029.9247;46.7417;46.1542;15.7616;0.0651;0.1214;18341.0
29/09/2012;Zone A;0;37495.8862;2029.9303;46.741;46.1551;15.7613;0.0651;0.1215;18698.0
30/09/2012;Zone A;1;37495.9102;2029.936;46.7402;46.1561;15.761;0.0651;0.1215;19259.0
01/10/2012;Zone A;0;37495.9341;2029.9416;46.7394;46.1571;15.7606;0.0651;0.1215;17807.0
02/10/2012;Zone A;0;37495.958;2029.9472;46.7387;46.158;15.7603;0.0651;0.1215;17807.0
03/10/2012;Zone A;1;37495.9819;2029.9529;46.7379;46.159;15.76;0.0652;0.1215;18341.0
04/10/2012;Zone A;1;37496.0058;2029.9585;46.7371;46.16;15.7597;0.0652;0.1215;18341.0
05/10/2012;Zone A;0;37496.0297;2029.9641;46.7364;46.1609;15.7594;0.0652;0.1215;17807.0
06/10/2012;Zone A;0;37496.0536;2029.9698;46.7356;46.1619;15.7591;0.0652;0.1215;18698.0
07/10/2012;Zone A;1;37496.0775;2029.9754;46.7348;46.1629;15.7588;0.0652;0.1215;19258.0
08/10/2012;Zone A;0;37496.1014;2029.9811;46.7341;46.1639;15.7585;0.0652;0.1215;17807.0
09/10/2012;Zone A;1;37496.1254;2029.9867;46.7333;46.1648;15.7582;0.0652;0.1216;18342.0
10/10/2012;Zone A;0;37496.1493;2029.9924;46.7325;46.1658;15.7579;0.0652;0.1216;17807.0
11/10/2012;Zone A;1;37496.1732;2029.998;46.7318;46.1668;15.7576;0.0652;0.1216;18342.0
12/10/2012;Zone A;1;37496.1971;2030.0036;46.731;46.1677;15.7573;0.0652;0.1216;18342.0
13/10/2012;Zone A;1;37496.221;2030.0093;46.7302;46.1687;15.757;0.0652;0.1216;19259.0
14/10/2012;Zone A;0;37496.2449;2030.0149;46.7295;46.1697;15.7567;0.0652;0.1216;18698.0
15/10/2012;Zone A;0;37496.2688;2030.0206;46.7287;46.1706;15.7564;0.0653;0.1216;17807.0
16/10/2012;Zone A;0;37496.2927;2030.0262;46.728;46.1716;15.7561;0.0653;0.1216;17807.0
17/10/2012;Zone A;1;37496.3166;2030.0319;46.7272;46.1726;15.7558;0.0653;0.1216;18342.0
18/10/2012;Zone A;1;37496.3405;2030.0375;46.7264;46.1735;15.7555;0.0653;0.1216;18342.0
19/10/2012;Zone A;1;37496.3645;2030.0432;46.7257;46.1745;15.7552;0.0653;0.1217;18342.0
20/10/2012;Zone A;0;37496.3884;2030.0489;46.7249;46.1755;15.7548;0.0653;0.1217;18698.0
21/10/2012;Zone A;0;37496.4123;2030.0545;46.7241;46.1765;15.7545;0.0653;0.1217;18698.0
22/10/2012;Zone A;0;37496.4362;2030.0602;46.7234;46.1774;15.7542;0.0653;0.1217;17808.0
23/10/2012;Zone A;1;37496.4601;2030.0658;46.7226;46.1784;15.7539;0.0653;0.1217;18342.0
24/10/2012;Zone A;0;37496.484;2030.0715;46.7218;46.1794;15.7536;0.0653;0.1217;17808.0
25/10/2012;Zone A;1;37496.5079;2030.0771;46.7211;46.1803;15.7533;0.0653;0.1217;18342.0
26/10/2012;Zone A;0;37496.5318;2030.0828;46.7203;46.1813;15.753;0.0653;0.1217;17808.0
27/10/2012;Zone A;1;37496.5557;2030.0885;46.7195;46.1823;15.7527;0.0653;0.1217;19259.0
28/10/2012;Zone A;0;37496.5797;2030.0941;46.7188;46.1832;15.7524;0.0654;0.1217;18698.0
29/10/2012;Zone A;1;37496.6036;2030.0998;46.718;46.1842;15.7521;0.0654;0.1218;18342.0
30/10/2012;Zone A;0;37496.6275;2030.1055;46.7172;46.1852;15.7518;0.0654;0.1218;17808.0
31/10/2012;Zone A;0;37496.6514;2030.1111;46.7165;46.1862;15.7515;0.0654;0.1218;17808.0
01/11/2012;Zone A;0;37496.6753;2030.1168;46.7157;46.1871;15.7512;0.0654;0.1218;17808.0
02/11/2012;Zone A;0;37496.6992;2030.1225;46.7149;46.1881;15.7509;0.0654;0.1218;17808.0
03/11/2012;Zone A;0;37496.7231;2030.1281;46.7142;46.1891;15.7506;0.0654;0.1218;18698.0
04/11/2012;Zone A;0;37496.747;2030.1338;46.7134;46.19;15.7503;0.0654;0.1218;18698.0
05/11/2012;Zone A;0;37496.7709;2030.1395;46.7126;46.191;15.75;0.0654;0.1218;17808.0
06/11/2012;Zone A;1;37496.7949;2030.1451;46.7119;46.192;15.7497;0.0654;0.1218;18342.0
07/11/2012;Zone A;0;37496.8188;2030.1508;46.7111;46.1929;15.7494;0.0654;0.1218;17808.0
08/11/2012;Zone A;0;37496.8427;2030.1565;46.7103;46.1939;15.7491;0.0654;0.1219;17808.0
09/11/2012;Zone A;1;37496.8666;2030.1622;46.7096;46.1949;15.7487;0.0654;0.1219;18342.0
10/11/2012;Zone A;0;37496.8905;2030.1679;46.7088;46.1959;15.7484;0.0655;0.1219;18698.0
11/11/2012;Zone A;1;37496.9144;2030.1735;46.7081;46.1968;15.7481;0.0655;0.1219;19259.0
12/11/2012;Zone A;1;37496.9383;2030.1792;46.7073;46.1978;15.7478;0.0655;0.1219;18342.0
13/11/2012;Zone A;1;37496.9622;2030.1849;46.7065;46.1988;15.7475;0.0655;0.1219;18342.0
14/11/2012;Zone A;1;37496.9861;2030.1906;46.7058;46.1997;15.7472;0.0655;0.1219;18342.0
15/11/2012;Zone A;0;37497.0101;2030.1963;46.705;46.2007;15.7469;0.0655;0.1219;17808.0
16/11/2012;Zone A;0;37497.034;2030.2019;46.7042;46.2017;15.7466;0.0655;0.1219;17808.0
17/11/2012;Zone A;0;37497.0579;2030.2076;46.7035;46.2027;15.7463;0.0655;0.122;18699.0
18/11/2012;Zone A;0;37497.0818;2030.2133;46.7027;46.2036;15.746;0.0655;0.122;18699.0
19/11/2012;Zone A;1;37497.1057;2030.219;46.7019;46.2046;15.7457;0.0655;0.122;18342.0
20/11/2012;Zone A;0;37497.1296;2030.2247;46.7012;46.2056;15.7454;0.0655;0.122;17808.0
21/11/2012;Zone A;0;37497.1535;2030.2304;46.7004;46.2065;15.7451;0.0655;0.122;17808.0
22/11/2012;Zone A;0;37497.1774;2030.2361;46.6996;46.2075;15.7448;0.0656;0.122;17808.0
23/11/2012;Zone A;0;37497.2013;2030.2418;46.6989;46.2085;15.7445;0.0656;0.122;17808.0
24/11/2012;Zone A;0;37497.2253;2030.2474;46.6981;46.2094;15.7442;0.0656;0.122;18699.0
25/11/2012;Zone A;0;37497.2492;2030.2531;46.6973;46.2104;15.7439;0.0656;0.122;18699.0
26/11/2012;Zone A;0;37497.2731;2030.2588;46.6966;46.2114;15.7436;0.0656;0.122;17808.0
27/11/2012;Zone A;1;37497.297;2030.2645;46.6958;46.2124;15.7433;0.0656;0.1221;18343.0
28/11/2012;Zone A;1;37497.3209;2030.2702;46.695;46.2133;15.743;0.0656;0.1221;18343.0
29/11/2012;Zone A;0;37497.3448;2030.2759;46.6943;46.2143;15.7427;0.0656;0.1221;17808.0
30/11/2012;Zone A;0;37497.3687;2030.2816;46.6935;46.2153;15.7424;0.0656;0.1221;17808.0
01/12/2012;Zone A;0;37497.3926;2030.2873;46.6928;46.2162;15.742;0.0656;0.1221;18699.0
02/12/2012;Zone A;0;37497.4166;2030.293;46.692;46.2172;15.7417;0.0656;0.1221;18699.0
03/12/2012;Zone A;1;37497.4405;2030.2987;46.6912;46.2182;15.7414;0.0656;0.1221;18343.0
04/12/2012;Zone A;1;37497.4644;2030.3044;46.6905;46.2192;15.7411;0.0656;0.1221;18343.0
05/12/2012;Zone A;0;37497.4883;2030.3101;46.6897;46.2201;15.7408;0.0657;0.1221;17808.0
06/12/2012;Zone A;0;37497.5122;2030.3158;46.6889;46.2211;15.7405;0.0657;0.1221;17808.0
07/12/2012;Zone A;1;37497.5361;2030.3215;46.6882;46.2221;15.7402;0.0657;0.1222;18343.0
08/12/2012;Zone A;0;37497.56;2030.3272;46.6874;46.223;15.7399;0.0657;0.1222;18699.0
09/12/2012;Zone A;0;37497.5839;2030.333;46.6866;46.224;15.7396;0.0657;0.1222;18699.0
10/12/2012;Zone A;0;37497.6078;2030.3387;46.6859;46.225;15.7393;0.0657;0.1222;17809.0
11/12/2012;Zone A;0;37497.6318;2030.3444;46.6851;46.226;15.739;0.0657;0.1222;17809.0
12/12/2012;Zone A;1;37497.6557;2030.3501;46.6843;46.2269;15.7387;0.0657;0.1222;18343.0
13/12/2012;Zone A;0;37497.6796;2030.3558;46.6836;46.2279;15.7384;0.0657;0.1222;17809.0
14/12/2012;Zone A;0;37497.7035;2030.3615;46.6828;46.2289;15.7381;0.0657;0.1222;17809.0
15/12/2012;Zone A;0;37497.7274;2030.3672;46.682;46.2298;15.7378;0.0657;0.1222;18699.0
16/12/2012;Zone A;1;37497.7513;2030.3729;46.6813;46.2308;15.7375;0.0657;0.1222;19260.0
17/12/2012;Zone A;0;37497.7752;2030.3787;46.6805;46.2318;15.7372;0.0657;0.1223;17809.0
18/12/2012;Zone A;1;37497.7991;2030.3844;46.6798;46.2328;15.7369;0.0658;0.1223;18343.0
19/12/2012;Zone A;1;37497.8231;2030.3901;46.679;46.2337;15.7366;0.0658;0.1223;18343.0
20/12/2012;Zone A;0;37497.847;2030.3958;46.6782;46.2347;15.7363;0.0658;0.1223;17809.0
21/12/2012;Zone A;1;37497.8709;2030.4015;46.6775;46.2357;15.736;0.0658;0.1223;18343.0
22/12/2012;Zone A;0;37497.8948;2030.4073;46.6767;46.2366;15.7357;0.0658;0.1223;18699.0
23/12/2012;Zone A;1;37497.9187;2030.413;46.6759;46.2376;15.7353;0.0658;0.1223;19260.0
24/12/2012;Zone A;0;37497.9426;2030.4187;46.6752;46.2386;15.735;0.0658;0.1223;17809.0
25/12/2012;Zone A;1;37497.9665;2030.4244;46.6744;46.2396;15.7347;0.0658;0.1223;18343.0
26/12/2012;Zone A;1;37497.9904;2030.4302;46.6736;46.2405;15.7344;0.0658;0.1224;18343.0
27/12/2012;Zone A;1;37498.0144;2030.4359;46.6729;46.2415;15.7341;0.0658;0.1224;18343.0
28/12/2012;Zone A;0;37498.0383;2030.4416;46.6721;46.2425;15.7338;0.0658;0.1224;17809.0
29/12/2012;Zone A;0;37498.0622;2030.4473;46.6713;46.2435;15.7335;0.0658;0.1224;18699.0
30/12/2012;Zone A;1;37498.0861;2030.4531;46.6706;46.2444;15.7332;0.0659;0.1224;19260.0
31/12/2012;Zone A;0;37498.11;2030.4588;46.6698;46.2454;15.7329;0.0659;0.1224;17809.0
01/01/2013;Zone A;0;37490.5968;2030.4656;46.6791;46.2473;15.733;0.0659;0.1224;17809.0
02/01/2013;Zone A;0;37483.0856;2030.4724;46.6884;46.2491;15.733;0.0659;0.1225;17809.0
03/01/2013;Zone A;1;37475.5765;2030.4793;46.6977;46.251;15.733;0.0659;0.1225;18343.0
04/01/2013;Zone A;0;37468.0695;2030.4861;46.707;46.2528;15.7331;0.0659;0.1226;17809.0
05/01/2013;Zone A;1;37460.5645;2030.4929;46.7164;46.2547;15.7331;0.0658;0.1226;19261.0
06/01/2013;Zone A;1;37453.0615;2030.4997;46.7257;46.2566;15.7331;0.0658;0.1227;19261.0
07/01/2013;Zone A;0;37445.5606;2030.5065;46.735;46.2584;15.7332;0.0658;0.1227;17809.0
08/01/2013;Zone A;0;37438.0618;2030.5134;46.7443;46.2603;15.7332;0.0658;0.1228;17809.0
09/01/2013;Zone A;1;37430.565;2030.5202;46.7536;46.2622;15.7333;0.0658;0.1228;18344.0
10/01/2013;Zone A;1;37423.0702;2030.527;46.7629;46.264;15.7333;0.0658;0.1228;18344.0
11/01/2013;Zone A;0;37415.5775;2030.5339;46.7723;46.2659;15.7333;0.0658;0.1229;17809.0
12/01/2013;Zone A;0;37408.0868;2030.5407;46.7816;46.2678;15.7334;0.0658;0.1229;18700.0
13/01/2013;Zone A;1;37400.5982;2030.5475;46.7909;46.2696;15.7334;0.0658;0.123;19261.0
14/01/2013;Zone A;0;37393.1116;2030.5544;46.8003;46.2715;15.7334;0.0658;0.123;17809.0
15/01/2013;Zone A;1;37385.6271;2030.5612;46.8096;46.2734;15.7335;0.0658;0.1231;18344.0
16/01/2013;Zone A;1;37378.1446;2030.568;46.8189;46.2752;15.7335;0.0658;0.1231;18344.0
17/01/2013;Zone A;0;37370.6641;2030.5749;46.8283;46.2771;15.7335;0.0658;0.1231;17809.0
18/01/2013;Zone A;1;37363.1857;2030.5817;46.8376;46.279;15.7336;0.0658;0.1232;18344.0
19/01/2013;Zone A;1;37355.7094;2030.5886;46.847;46.2808;15.7336;0.0658;0.1232;19261.0
20/01/2013;Zone A;0;37348.2351;2030.5954;46.8563;46.2827;15.7337;0.0658;0.1233;18700.0
21/01/2013;Zone A;0;37340.7628;2030.6023;46.8657;46.2845;15.7337;0.0658;0.1233;17810.0
22/01/2013;Zone A;1;37333.2926;2030.6091;46.875;46.2864;15.7337;0.0658;0.1234;18344.0
23/01/2013;Zone A;0;37325.8244;2030.616;46.8844;46.2883;15.7338;0.0658;0.1234;17810.0
24/01/2013;Zone A;0;37318.3582;2030.6228;46.8937;46.2901;15.7338;0.0658;0.1235;17810.0
25/01/2013;Zone A;1;37310.8941;2030.6297;46.9031;46.292;15.7338;0.0658;0.1235;18344.0
26/01/2013;Zone A;0;37303.432;2030.6365;46.9124;46.2939;15.7339;0.0658;0.1235;18700.0
27/01/2013;Zone A;1;37295.972;2030.6434;46.9218;46.2957;15.7339;0.0658;0.1236;19262.0
28/01/2013;Zone A;0;37288.514;2030.6502;46.9312;46.2976;15.734;0.0658;0.1236;17810.0
29/01/2013;Zone A;0;37281.058;2030.6571;46.9405;46.2995;15.734;0.0658;0.1237;17810.0
30/01/2013;Zone A;0;37273.6041;2030.664;46.9499;46.3013;15.734;0.0658;0.1237;17810.0
31/01/2013;Zone A;1;37266.1522;2030.6708;46.9593;46.3032;15.7341;0.0658;0.1238;18345.0
01/02/2013;Zone A;0;37258.7023;2030.6777;46.9687;46.3051;15.7341;0.0658;0.1238;17810.0
02/02/2013;Zone A;0;37251.2545;2030.6845;46.978;46.3069;15.7341;0.0658;0.1239;18701.0
03/02/2013;Zone A;1;37243.8087;2030.6914;46.9874;46.3088;15.7342;0.0658;0.1239;19262.0
04/02/2013;Zone A;1;37236.3649;2030.6983;46.9968;46.3107;15.7342;0.0658;0.1239;18345.0
05/02/2013;Zone A;1;37228.9232;2030.7051;47.0062;46.3125;15.7343;0.0658;0.124;18345.0
06/02/2013;Zone A;0;37221.4835;2030.712;47.0156;46.3144;15.7343;0.0658;0.124;17810.0
07/02/2013;Zone A;0;37214.0459;2030.7189;47.025;46.3163;15.7343;0.0658;0.1241;17811.0
08/02/2013;Zone A;1;37206.6102;2030.7258;47.0344;46.3182;15.7344;0.0658;0.1241;18345.0
09/02/2013;Zone A;0;37199.1766;2030.7326;47.0437;46.32;15.7344;0.0658;0.1242;18701.0
10/02/2013;Zone A;0;37191.7451;2030.7395;47.0531;46.3219;15.7344;0.0658;0.1242;18701.0
11/02/2013;Zone A;0;37184.3155;2030.7464;47.0625;46.3238;15.7345;0.0658;0.1243;17811.0
12/02/2013;Zone A;1;37176.888;2030.7533;47.0719;46.3256;15.7345;0.0658;0.1243;18345.0
13/02/2013;Zone A;0;37169.4625;2030.7602;47.0813;46.3275;15.7346;0.0658;0.1243;17811.0
14/02/2013;Zone A;1;37162.0391;2030.767;47.0908;46.3294;15.7346;0.0658;0.1244;18345.0
15/02/2013;Zone A;1;37154.6177;2030.7739;47.1002;46.3312;15.7346;0.0658;0.1244;18345.0
16/02/2013;Zone A;0;37147.1983;2030.7808;47.1096;46.3331;15.7347;0.0658;0.1245;18702.0
17/02/2013;Zone A;1;37139.7809;2030.7877;47.119;46.335;15.7347;0.0658;0.1245;19263.0
18/02/2013;Zone A;1;37132.3656;2030.7946;47.1284;46.3368;15.7347;0.0658;0.1246;18346.0
19/02/2013;Zone A;1;37124.9522;2030.8015;47.1378;46.3387;15.7348;0.0658;0.1246;18346.0
20/02/2013;Zone A;1;37117.5409;2030.8084;47.1472;46.3406;15.7348;0.0658;0.1247;18346.0
21/02/2013;Zone A;1;37110.1317;2030.8153;47.1567;46.3424;15.7349;0.0658;0.1247;18346.0
22/02/2013;Zone A;0;37102.7244;2030.8222;47.1661;46.3443;15.7349;0.0658;0.1247;17811.0
23/02/2013;Zone A;1;37095.3192;2030.8291;47.1755;46.3462;15.7349;0.0658;0.1248;19263.0
24/02/2013;Zone A;1;37087.916;2030.836;47.185;46.3481;15.735;0.0658;0.1248;19263.0
25/02/2013;Zone A;1;37080.5148;2030.8429;47.1944;46.3499;15.735;0.0657;0.1249;18346.0
26/02/2013;Zone A;0;37073.1156;2030.8498;47.2038;46.3518;15.735;0.0657;0.1249;17812.0
27/02/2013;Zone A;0;37065.7185;2030.8567;47.2133;46.3537;15.7351;0.0657;0.125;17812.0
28/02/2013;Zone A;1;37058.3234;2030.8636;47.2227;46.3555;15.7351;0.0657;0.125;18346.0
01/03/2013;Zone A;0;37050.9303;2030.8705;47.2321;46.3574;15.7351;0.0657;0.1251;17812.0
02/03/2013;Zone A;1;37043.5392;2030.8774;47.2416;46.3593;15.7352;0.0657;0.1251;19264.0
03/03/2013;Zone A;1;37036.1501;2030.8843;47.251;46.3612;15.7352;0.0657;0.1252;19264.0
04/03/2013;Zone A;1;37028.7631;2030.8912;47.2605;46.363;15.7353;0.0657;0.1252;18347.0
05/03/2013;Zone A;1;37021.3781;2030.8981;47.2699;46.3649;15.7353;0.0657;0.1252;18346.0
06/03/2013;Zone A;1;37013.9951;2030.905;47.2794;46.3668;15.7353;0.0657;0.1253;18347.0
07/03/2013;Zone A;0;37006.6141;2030.912;47.2888;46.3686;15.7354;0.0657;0.1253;17812.0
08/03/2013;Zone A;1;36999.2351;2030.9189;47.2983;46.3705;15.7354;0.0657;0.1254;18347.0
09/03/2013;Zone A;0;36991.8581;2030.9258;47.3078;46.3724;15.7354;0.0657;0.1254;18703.0
10/03/2013;Zone A;1;36984.4832;2030.9327;47.3172;46.3743;15.7355;0.0657;0.1255;19264.0
11/03/2013;Zone A;1;36977.1102;2030.9396;47.3267;46.3761;15.7355;0.0657;0.1255;18347.0
12/03/2013;Zone A;0;36969.7393;2030.9466;47.3362;46.378;15.7356;0.0657;0.1256;17813.0
13/03/2013;Zone A;0;36962.3704;2030.9535;47.3456;46.3799;15.7356;0.0657;0.1256;17813.0
14/03/2013;Zone A;1;36955.0035;2030.9604;47.3551;46.3817;15.7356;0.0657;0.1256;18347.0
15/03/2013;Zone A;0;36947.6386;2030.9673;47.3646;46.3836;15.7357;0.0657;0.1257;17813.0
16/03/2013;Zone A;1;36940.2758;2030.9743;47.3741;46.3855;15.7357;0.0657;0.1257;19265.0
17/03/2013;Zone A;1;36932.9149;2030.9812;47.3835;46.3874;15.7357;0.0657;0.1258;19265.0
18/03/2013;Zone A;1;36925.556;2030.9881;47.393;46.3892;15.7358;0.0657;0.1258;18347.0
19/03/2013;Zone A;1;36918.1992;2030.9951;47.4025;46.3911;15.7358;0.0657;0.1259;18348.0
20/03/2013;Zone A;1;36910.8444;2031.002;47.412;46.393;15.7359;0.0657;0.1259;18348.0
21/03/2013;Zone A;1;36903.4915;2031.0089;47.4215;46.3949;15.7359;0.0657;0.126;18348.0
22/03/2013;Zone A;0;36896.1407;2031.0159;47.431;46.3967;15.7359;0.0657;0.126;17813.0
23/03/2013;Zone A;1;36888.7919;2031.0228;47.4405;46.3986;15.736;0.0657;0.1261;19265.0
24/03/2013;Zone A;0;36881.4451;2031.0298;47.45;46.4005;15.736;0.0657;0.1261;18704.0
25/03/2013;Zone A;1;36874.1003;2031.0367;47.4595;46.4023;15.736;0.0657;0.1261;18348.0
26/03/2013;Zone A;0;36866.7575;2031.0437;47.469;46.4042;15.7361;0.0657;0.1262;17814.0
27/03/2013;Zone A;0;36859.4168;2031.0506;47.4785;46.4061;15.7361;0.0657;0.1262;17814.0
28/03/2013;Zone A;1;36852.078;2031.0575;47.488;46.408;15.7362;0.0657;0.1263;18348.0
29/03/2013;Zone A;1;36844.7412;2031.0645;47.4975;46.4098;15.7362;0.0657;0.1263;18348.0
30/03/2013;Zone A;0;36837.4064;2031.0714;47.507;46.4117;15.7362;0.0657;0.1264;18705.0
31/03/2013;Zone A;0;36830.0737;2031.0784;47.5165;46.4136;15.7363;0.0657;0.1264;18705.0
01/04/2013;Zone A;1;36822.7429;2031.0854;47.526;46.4155;15.7363;0.0657;0.1265;18349.0
02/04/2013;Zone A;1;36815.4141;2031.0923;47.5356;46.4173;15.7363;0.0657;0.1265;18349.0
03/04/2013;Zone A;0;36808.0874;2031.0993;47.5451;46.4192;15.7364;0.0657;0.1265;17814.0
04/04/2013;Zone A;1;36800.7626;2031.1062;47.5546;46.4211;15.7364;0.0657;0.1266;18349.0
05/04/2013;Zone A;0;36793.4399;2031.1132;47.5641;46.423;15.7365;0.0657;0.1266;17814.0
06/04/2013;Zone A;1;36786.1191;2031.1202;47.5737;46.4248;15.7365;0.0657;0.1267;19266.0
07/04/2013;Zone A;1;36778.8003;2031.1271;47.5832;46.4267;15.7365;0.0657;0.1267;19266.0
08/04/2013;Zone A;0;36771.4836;2031.1341;47.5927;46.4286;15.7366;0.0657;0.1268;17815.0
09/04/2013;Zone A;0;36764.1688;2031.141;47.6023;46.4305;15.7366;0.0657;0.1268;17815.0
10/04/2013;Zone A;1;36756.856;2031.148;47.6118;46.4324;15.7366;0.0657;0.1269;18349.0
11/04/2013;Zone A;0;36749.5453;2031.155;47.6213;46.4342;15.7367;0.0657;0.1269;17815.0
12/04/2013;Zone A;0;36742.2365;2031.162;47.6309;46.4361;15.7367;0.0657;0.127;17815.0
13/04/2013;Zone A;0;36734.9297;2031.1689;47.6404;46.438;15.7368;0.0657;0.127;18706.0
14/04/2013;Zone A;1;36727.625;2031.1759;47.65;46.4399;15.7368;0.0657;0.127;19267.0
15/04/2013;Zone A;0;36720.3222;2031.1829;47.6595;46.4417;15.7368;0.0657;0.1271;17815.0
16/04/2013;Zone A;0;36713.0214;2031.1899;47.6691;46.4436;15.7369;0.0657;0.1271;17815.0
17/04/2013;Zone A;0;36705.7226;2031.1968;47.6786;46.4455;15.7369;0.0656;0.1272;17816.0
18/04/2013;Zone A;0;36698.4258;2031.2038;47.6882;46.4474;15.7369;0.0656;0.1272;17816.0
19/04/2013;Zone A;1;36691.131;2031.2108;47.6977;46.4492;15.737;0.0656;0.1273;18350.0
20/04/2013;Zone A;0;36683.8381;2031.2178;47.7073;46.4511;15.737;0.0656;0.1273;18707.0
21/04/2013;Zone A;0;36676.5473;2031.2248;47.7169;46.453;15.737;0.0656;0.1274;18707.0
22/04/2013;Zone A;1;36669.2585;2031.2318;47.7264;46.4549;15.7371;0.0656;0.1274;18351.0
23/04/2013;Zone A;0;36661.9716;2031.2388;47.736;46.4568;15.7371;0.0656;0.1275;17816.0
24/04/2013;Zone A;1;36654.6868;2031.2457;47.7456;46.4586;15.7372;0.0656;0.1275;18351.0
25/04/2013;Zone A;0;36647.4039;2031.2527;47.7552;46.4605;15.7372;0.0656;0.1276;17816.0
26/04/2013;Zone A;1;36640.123;2031.2597;47.7647;46.4624;15.7372;0.0656;0.1276;18351.0
27/04/2013;Zone A;0;36632.8441;2031.2667;47.7743;46.4643;15.7373;0.0656;0.1276;18707.0
28/04/2013;Zone A;0;36625.5672;2031.2737;47.7839;46.4661;15.7373;0.0656;0.1277;18707.0
29/04/2013;Zone A;0;36618.2923;2031.2807;47.7935;46.468;15.7373;0.0656;0.1277;17817.0
30/04/2013;Zone A;0;36611.0194;2031.2877;47.8031;46.4699;15.7374;0.0656;0.1278;17817.0
01/05/2013;Zone A;0;36603.7485;2031.2947;47.8127;46.4718;15.7374;0.0656;0.1278;17817.0
02/05/2013;Zone A;1;36596.4795;2031.3017;47.8222;46.4737;15.7375;0.0656;0.1279;18352.0
03/05/2013;Zone A;0;36589.2125;2031.3087;47.8318;46.4755;15.7375;0.0656;0.1279;17817.0
04/05/2013;Zone A;0;36581.9476;2031.3157;47.8414;46.4774;15.7375;0.0656;0.128;18708.0
05/05/2013;Zone A;0;36574.6846;2031.3227;47.851;46.4793;15.7376;0.0656;0.128;18708.0
06/05/2013;Zone A;1;36567.4235;2031.3298;47.8606;46.4812;15.7376;0.0656;0.1281;18352.0
07/05/2013;Zone A;0;36560.1645;2031.3368;47.8702;46.4831;15.7376;0.0656;0.1281;17817.0
08/05/2013;Zone A;0;36552.9075;2031.3438;47.8798;46.4849;15.7377;0.0656;0.1281;17817.0
09/05/2013;Zone A;0;36545.6524;2031.3508;47.8895;46.4868;15.7377;0.0656;0.1282;17818.0
10/05/2013;Zone A;1;36538.3993;2031.3578;47.8991;46.4887;15.7378;0.0656;0.1282;18352.0
11/05/2013;Zone A;1;36531.1482;2031.3648;47.9087;46.4906;15.7378;0.0656;0.1283;19270.0
12/05/2013;Zone A;0;36523.8991;2031.3718;47.9183;46.4925;15.7378;0.0656;0.1283;18709.0
13/05/2013;Zone A;1;36516.6519;2031.3789;47.9279;46.4943;15.7379;0.0656;0.1284;18353.0
14/05/2013;Zone A;0;36509.4067;2031.3859;47.9375;46.4962;15.7379;0.0656;0.1284;17818.0
