Date;Zone Name;% Electric Cars;Average Consumption (kWh/km);Average Daily Distance (km/day)
19/06/2013;Zone A;0.37;0.05015955;36.39
20/06/2013;Zone A;0.37;0.05015531;36.39
21/06/2013;Zone A;0.37;0.05015108;36.39
22/06/2013;Zone A;0.37;0.05014684;36.39
23/06/2013;Zone A;0.37;0.05014261;36.39
24/06/2013;Zone A;0.37;0.05013838;36.39
25/06/2013;Zone A;0.37;0.05013414;36.39
26/06/2013;Zone A;0.37;0.05012991;36.39
27/06/2013;Zone A;0.37;0.05012568;36.39
28/06/2013;Zone A;0.37;0.05012145;36.39
29/06/2013;Zone A;0.37;0.05011722;36.39
30/06/2013;Zone A;0.37;0.05011299;36.39
01/07/2013;Zone A;0.37;0.05010876;36.4
02/07/2013;Zone A;0.37;0.05010453;36.4
03/07/2013;Zone A;0.37;0.0501003;36.4
04/07/2013;Zone A;0.37;0.05009607;36.4
05/07/2013;Zone A;0.37;0.05009184;36.4
06/07/2013;Zone A;0.37;0.05008761;36.4
07/07/2013;Zone A;0.37;0.05008338;36.4
08/07/2013;Zone A;0.37;0.05007915;36.4
09/07/2013;Zone A;0.37;0.05007493;36.4
10/07/2013;Zone A;0.37;0.0500707;36.4
11/07/2013;Zone A;0.37;0.05006647;36.4
12/07/2013;Zone A;0.37;0.05006225;36.41
13/07/2013;Zone A;0.37;0.05005802;36.41
14/07/2013;Zone A;0.37;0.05005379;36.41
15/07/2013;Zone A;0.37;0.05004957;36.41
16/07/2013;Zone A;0.37;0.05004534;36.41
17/07/2013;Zone A;0.37;0.05004112;36.41
18/07/2013;Zone A;0.37;0.05003689;36.41
19/07/2013;Zone A;0.37;0.05003267;36.41
20/07/2013;Zone A;0.37;0.05002845;36.41
21/07/2013;Zone A;0.37;0.05002422;36.41
22/07/2013;Zone A;0.37;0.05002;36.41
23/07/2013;Zone A;0.37;0.05001578;36.41
24/07/2013;Zone A;0.37;0.05001156;36.42
25/07/2013;Zone A;0.37;0.05000733;36.42
26/07/2013;Zone A;0.37;0.05000311;36.42
27/07/2013;Zone A;0.37;0.04999889;36.42
28/07/2013;Zone A;0.37;0.04999467;36.42
29/07/2013;Zone A;0.37;0.04999045;36.42
30/07/2013;Zone A;0.37;0.04998623;36.42
31/07/2013;Zone A;0.37;0.04998201;36.42
01/08/2013;Zone A;0.37;0.04997779;36.42
02/08/2013;Zone A;0.37;0.04997357;36.42
03/08/2013;Zone A;0.37;0.04996935;36.42
04/08/2013;Zone A;0.37;0.04996513;36.42
05/08/2013;Zone A;0.37;0.04996092;36.43
06/08/2013;Zone A;0.37;0.0499567;36.43
07/08/2013;Zone A;0.37;0.04995248;36.43
08/08/2013;Zone A;0.37;0.04994826;36.43
09/08/2013;Zone A;0.37;0.04994405;36.43
10/08/2013;Zone A;0.37;0.04993983;36.43
11/08/2013;Zone A;0.37;0.04993562;36.43
12/08/2013;Zone A;0.37;0.0499314;36.43
13/08/2013;Zone A;0.37;0.04992719;36.43
14/08/2013;Zone A;0.37;0.04992297;36.43
15/08/2013;Zone A;0.37;0.04991876;36.43
16/08/2013;Zone A;0.37;0.04991454;36.44
17/08/2013;Zone A;0.37;0.04991033;36.44
18/08/2013;Zone A;0.37;0.04990612;36.44
19/08/2013;Zone A;0.37;0.0499019;36.44
20/08/2013;Zone A;0.37;0.04989769;36.44
21/08/2013;Zone A;0.37;0.04989348;36.44
22/08/2013;Zone A;0.37;0.04988927;36.44
23/08/2013;Zone A;0.37;0.04988505;36.44
24/08/2013;Zone A;0.37;0.04988084;36.44
25/08/2013;Zone A;0.37;0.04987663;36.44
26/08/2013;Zone A;0.37;0.04987242;36.44
27/08/2013;Zone A;0.37;0.04986821;36.44
28/08/2013;Zone A;0.37;0.049864;36.45
29/08/2013;Zone A;0.37;0.04985979;36.45
30/08/2013;Zone A;0.37;0.04985558;36.45
31/08/2013;Zone A;0.37;0.04985137;36.45
01/09/2013;Zone A;0.37;0.04984717;36.45
02/09/2013;Zone A;0.37;0.04984296;36.45
03/09/2013;Zone A;0.37;0.04983875;36.45
04/09/2013;Zone A;0.37;0.04983454;36.45
05/09/2013;Zone A;0.37;0.04983034;36.45
06/09/2013;Zone A;0.37;0.04982613;36.45
07/09/2013;Zone A;0.37;0.04982192;36.45
08/09/2013;Zone A;0.37;0.04981772;36.45
09/09/2013;Zone A;0.37;0.04981351;36.46
10/09/2013;Zone A;0.37;0.04980931;36.46
11/09/2013;Zone A;0.37;0.0498051;36.46
12/09/2013;Zone A;0.37;0.0498009;36.46
13/09/2013;Zone A;0.37;0.04979669;36.46
14/09/2013;Zone A;0.37;0.04979249;36.46
15/09/2013;Zone A;0.37;0.04978829;36.46
16/09/2013;Zone A;0.37;0.04978408;36.46
17/09/2013;Zone A;0.37;0.04977988;36.46
18/09/2013;Zone A;0.37;0.04977568;36.46
19/09/2013;Zone A;0.37;0.04977148;36.46
20/09/2013;Zone A;0.37;0.04976727;36.47
21/09/2013;Zone A;0.37;0.04976307;36.47
22/09/2013;Zone A;0.37;0.04975887;36.47
23/09/2013;Zone A;0.37;0.04975467;36.47
24/09/2013;Zone A;0.37;0.04975047;36.47
25/09/2013;Zone A;0.37;0.04974627;36.47
26/09/2013;Zone A;0.37;0.04974207;36.47
27/09/2013;Zone A;0.37;0.04973787;36.47
28/09/2013;Zone A;0.37;0.04973367;36.47
29/09/2013;Zone A;0.37;0.04972948;36.47
30/09/2013;Zone A;0.37;0.04972528;36.47
01/10/2013;Zone A;0.37;0.04972108;36.47
02/10/2013;Zone A;0.37;0.04971688;36.48
03/10/2013;Zone A;0.37;0.04971269;36.48
04/10/2013;Zone A;0.37;0.04970849;36.48
05/10/2013;Zone A;0.37;0.04970429;36.48
06/10/2013;Zone A;0.37;0.0497001;36.48
07/10/2013;Zone A;0.37;0.0496959;36.48
08/10/2013;Zone A;0.37;0.04969171;36.48
09/10/2013;Zone A;0.37;0.04968751;36.48
10/10/2013;Zone A;0.37;0.04968332;36.48
11/10/2013;Zone A;0.37;0.04967912;36.48
12/10/2013;Zone A;0.37;0.04967493;36.48
13/10/2013;Zone A;0.37;0.04967074;36.48
14/10/2013;Zone A;0.37;0.04966654;36.49
15/10/2013;Zone A;0.37;0.04966235;36.49
16/10/2013;Zone A;0.37;0.04965816;36.49
17/10/2013;Zone A;0.37;0.04965396;36.49
18/10/2013;Zone A;0.37;0.04964977;36.49
19/10/2013;Zone A;0.37;0.04964558;36.49
20/10/2013;Zone A;0.37;0.04964139;36.49
21/10/2013;Zone A;0.37;0.0496372;36.49
22/10/2013;Zone A;0.37;0.04963301;36.49
23/10/2013;Zone A;0.37;0.04962882;36.49
24/10/2013;Zone A;0.37;0.04962463;36.49
25/10/2013;Zone A;0.37;0.04962044;36.5
26/10/2013;Zone A;0.37;0.04961625;36.5
27/10/2013;Zone A;0.37;0.04961206;36.5
28/10/2013;Zone A;0.37;0.04960788;36.5
29/10/2013;Zone A;0.37;0.04960369;36.5
30/10/2013;Zone A;0.37;0.0495995;36.5
31/10/2013;Zone A;0.37;0.04959531;36.5
01/11/2013;Zone A;0.37;0.04959113;36.5
02/11/2013;Zone A;0.37;0.04958694;36.5
03/11/2013;Zone A;0.37;0.04958275;36.5
04/11/2013;Zone A;0.37;0.04957857;36.5
05/11/2013;Zone A;0.37;0.04957438;36.5
06/11/2013;Zone A;0.37;0.0495702;36.51
07/11/2013;Zone A;0.37;0.04956601;36.51
08/11/2013;Zone A;0.37;0.04956183;36.51
09/11/2013;Zone A;0.37;0.04955765;36.51
10/11/2013;Zone A;0.37;0.04955346;36.51
11/11/2013;Zone A;0.37;0.04954928;36.51
12/11/2013;Zone A;0.37;0.0495451;36.51
13/11/2013;Zone A;0.37;0.04954091;36.51
14/11/2013;Zone A;0.37;0.04953673;36.51
15/11/2013;Zone A;0.37;0.04953255;36.51
16/11/2013;Zone A;0.37;0.04952837;36.51
17/11/2013;Zone A;0.37;0.04952419;36.52
18/11/2013;Zone A;0.37;0.04952001;36.52
19/11/2013;Zone A;0.37;0.04951583;36.52
20/11/2013;Zone A;0.37;0.04951165;36.52
21/11/2013;Zone A;0.37;0.04950747;36.52
22/11/2013;Zone A;0.37;0.04950329;36.52
23/11/2013;Zone A;0.37;0.04949911;36.52
24/11/2013;Zone A;0.37;0.04949493;36.52
25/11/2013;Zone A;0.37;0.04949075;36.52
26/11/2013;Zone A;0.37;0.04948657;36.52
27/11/2013;Zone A;0.37;0.0494824;36.52
28/11/2013;Zone A;0.37;0.04947822;36.52
29/11/2013;Zone A;0.37;0.04947404;36.53
30/11/2013;Zone A;0.37;0.04946986;36.53
01/12/2013;Zone A;0.37;0.04946569;36.53
02/12/2013;Zone A;0.37;0.04946151;36.53
03/12/2013;Zone A;0.37;0.04945734;36.53
04/12/2013;Zone A;0.37;0.04945316;36.53
05/12/2013;Zone A;0.37;0.04944899;36.53
06/12/2013;Zone A;0.37;0.04944481;36.53
07/12/2013;Zone A;0.37;0.04944064;36.53
08/12/2013;Zone A;0.37;0.04943647;36.53
09/12/2013;Zone A;0.37;0.04943229;36.53
10/12/2013;Zone A;0.37;0.04942812;36.53
11/12/2013;Zone A;0.37;0.04942395;36.54
12/12/2013;Zone A;0.37;0.04941977;36.54
13/12/2013;Zone A;0.38;0.0494156;36.54
14/12/2013;Zone A;0.38;0.04941143;36.54
15/12/2013;Zone A;0.38;0.04940726;36.54
16/12/2013;Zone A;0.38;0.04940309;36.54
17/12/2013;Zone A;0.38;0.04939892;36.54
18/12/2013;Zone A;0.38;0.04939475;36.54
19/12/2013;Zone A;0.38;0.04939058;36.54
20/12/2013;Zone A;0.38;0.04938641;36.54
21/12/2013;Zone A;0.38;0.04938224;36.54
22/12/2013;Zone A;0.38;0.04937807;36.55
23/12/2013;Zone A;0.38;0.0493739;36.55
24/12/2013;Zone A;0.38;0.04936973;36.55
25/12/2013;Zone A;0.38;0.04936557;36.55
26/12/2013;Zone A;0.38;0.0493614;36.55
27/12/2013;Zone A;0.38;0.04935723;36.55
28/12/2013;Zone A;0.38;0.04935307;36.55
29/12/2013;Zone A;0.38;0.0493489;36.55
30/12/2013;Zone A;0.38;0.04934473;36.55
31/12/2013;Zone A;0.38;0.04934057;36.55
01/01/2014;Zone A;0.38;0.04933627;36.55
02/01/2014;Zone A;0.38;0.04933197;36.55
03/01/2014;Zone A;0.38;0.04932767;36.56
04/01/2014;Zone A;0.38;0.04932337;36.56
05/01/2014;Zone A;0.38;0.04931907;36.56
06/01/2014;Zone A;0.38;0.04931477;36.56
07/01/2014;Zone A;0.38;0.04931047;36.56
08/01/2014;Zone A;0.38;0.04930618;36.56
09/01/2014;Zone A;0.38;0.04930188;36.56
10/01/2014;Zone A;0.38;0.04929758;36.56
11/01/2014;Zone A;0.38;0.04929328;36.56
12/01/2014;Zone A;0.38;0.04928899;36.56
13/01/2014;Zone A;0.38;0.04928469;36.56
14/01/2014;Zone A;0.38;0.0492804;36.56
15/01/2014;Zone A;0.38;0.0492761;36.57
16/01/2014;Zone A;0.38;0.04927181;36.57
17/01/2014;Zone A;0.38;0.04926751;36.57
18/01/2014;Zone A;0.38;0.04926322;36.57
19/01/2014;Zone A;0.38;0.04925892;36.57
20/01/2014;Zone A;0.38;0.04925463;36.57
21/01/2014;Zone A;0.38;0.04925034;36.57
22/01/2014;Zone A;0.38;0.04924605;36.57
23/01/2014;Zone A;0.38;0.04924175;36.57
24/01/2014;Zone A;0.38;0.04923746;36.57
25/01/2014;Zone A;0.38;0.04923317;36.57
26/01/2014;Zone A;0.38;0.04922888;36.58
27/01/2014;Zone A;0.38;0.04922459;36.58
28/01/2014;Zone A;0.38;0.0492203;36.58
29/01/2014;Zone A;0.38;0.04921601;36.58
30/01/2014;Zone A;0.38;0.04921172;36.58
31/01/2014;Zone A;0.38;0.04920743;36.58
01/02/2014;Zone A;0.38;0.04920314;36.58
02/02/2014;Zone A;0.38;0.04919885;36.58
03/02/2014;Zone A;0.38;0.04919456;36.58
04/02/2014;Zone A;0.38;0.04919028;36.58
05/02/2014;Zone A;0.38;0.04918599;36.58
06/02/2014;Zone A;0.38;0.0491817;36.58
07/02/2014;Zone A;0.38;0.04917742;36.59
08/02/2014;Zone A;0.38;0.04917313;36.59
09/02/2014;Zone A;0.38;0.04916884;36.59
10/02/2014;Zone A;0.38;0.04916456;36.59
11/02/2014;Zone A;0.38;0.04916027;36.59
12/02/2014;Zone A;0.38;0.04915599;36.59
13/02/2014;Zone A;0.38;0.0491517;36.59
14/02/2014;Zone A;0.38;0.04914742;36.59
15/02/2014;Zone A;0.38;0.04914314;36.59
16/02/2014;Zone A;0.38;0.04913885;36.59
17/02/2014;Zone A;0.38;0.04913457;36.59
18/02/2014;Zone A;0.38;0.04913029;36.6
19/02/2014;Zone A;0.38;0.04912601;36.6
20/02/2014;Zone A;0.38;0.04912172;36.6
21/02/2014;Zone A;0.38;0.04911744;36.6
22/02/2014;Zone A;0.38;0.04911316;36.6
23/02/2014;Zone A;0.38;0.04910888;36.6
24/02/2014;Zone A;0.38;0.0491046;36.6
25/02/2014;Zone A;0.38;0.04910032;36.6
26/02/2014;Zone A;0.38;0.04909604;36.6
27/02/2014;Zone A;0.38;0.04909176;36.6
28/02/2014;Zone A;0.38;0.04908748;36.6
01/03/2014;Zone A;0.38;0.04908321;36.6
02/03/2014;Zone A;0.38;0.04907893;36.61
03/03/2014;Zone A;0.38;0.04907465;36.61
04/03/2014;Zone A;0.38;0.04907037;36.61
05/03/2014;Zone A;0.38;0.0490661;36.61
06/03/2014;Zone A;0.38;0.04906182;36.61
07/03/2014;Zone A;0.38;0.04905754;36.61
08/03/2014;Zone A;0.38;0.04905327;36.61
09/03/2014;Zone A;0.38;0.04904899;36.61
10/03/2014;Zone A;0.38;0.04904472;36.61
11/03/2014;Zone A;0.38;0.04904044;36.61
12/03/2014;Zone A;0.38;0.04903617;36.61
13/03/2014;Zone A;0.38;0.04903189;36.61
14/03/2014;Zone A;0.38;0.04902762;36.62
15/03/2014;Zone A;0.38;0.04902335;36.62
16/03/2014;Zone A;0.38;0.04901907;36.62
17/03/2014;Zone A;0.38;0.0490148;36.62
18/03/2014;Zone A;0.38;0.04901053;36.62
19/03/2014;Zone A;0.38;0.04900626;36.62
20/03/2014;Zone A;0.38;0.04900199;36.62
21/03/2014;Zone A;0.38;0.04899772;36.62
22/03/2014;Zone A;0.38;0.04899345;36.62
23/03/2014;Zone A;0.38;0.04898918;36.62
24/03/2014;Zone A;0.38;0.04898491;36.62
25/03/2014;Zone A;0.38;0.04898064;36.63
26/03/2014;Zone A;0.38;0.04897637;36.63
27/03/2014;Zone A;0.38;0.0489721;36.63
28/03/2014;Zone A;0.38;0.04896783;36.63
29/03/2014;Zone A;0.38;0.04896356;36.63
30/03/2014;Zone A;0.38;0.0489593;36.63
31/03/2014;Zone A;0.38;0.04895503;36.63
01/04/2014;Zone A;0.38;0.04895076;36.63
02/04/2014;Zone A;0.38;0.04894649;36.63
03/04/2014;Zone A;0.38;0.04894223;36.63
04/04/2014;Zone A;0.38;0.04893796;36.63
05/04/2014;Zone A;0.38;0.0489337;36.63
06/04/2014;Zone A;0.38;0.04892943;36.64
07/04/2014;Zone A;0.38;0.04892517;36.64
08/04/2014;Zone A;0.38;0.0489209;36.64
09/04/2014;Zone A;0.38;0.04891664;36.64
10/04/2014;Zone A;0.38;0.04891238;36.64
11/04/2014;Zone A;0.38;0.04890811;36.64
12/04/2014;Zone A;0.38;0.04890385;36.64
13/04/2014;Zone A;0.38;0.04889959;36.64
14/04/2014;Zone A;0.38;0.04889533;36.64
15/04/2014;Zone A;0.38;0.04889106;36.64
16/04/2014;Zone A;0.38;0.0488868;36.64
17/04/2014;Zone A;0.38;0.04888254;36.65
18/04/2014;Zone A;0.38;0.04887828;36.65
19/04/2014;Zone A;0.38;0.04887402;36.65
20/04/2014;Zone A;0.38;0.04886976;36.65
21/04/2014;Zone A;0.38;0.0488655;36.65
22/04/2014;Zone A;0.38;0.04886124;36.65
23/04/2014;Zone A;0.38;0.04885699;36.65
24/04/2014;Zone A;0.38;0.04885273;36.65
25/04/2014;Zone A;0.38;0.04884847;36.65
26/04/2014;Zone A;0.38;0.04884421;36.65
27/04/2014;Zone A;0.38;0.04883995;36.65
28/04/2014;Zone A;0.38;0.0488357;36.65
29/04/2014;Zone A;0.38;0.04883144;36.66
30/04/2014;Zone A;0.38;0.04882719;36.66
01/05/2014;Zone A;0.38;0.04882293;36.66
02/05/2014;Zone A;0.38;0.04881867;36.66
03/05/2014;Zone A;0.38;0.04881442;36.66
04/05/2014;Zone A;0.38;0.04881016;36.66
05/05/2014;Zone A;0.38;0.04880591;36.66
06/05/2014;Zone A;0.38;0.04880166;36.66
07/05/2014;Zone A;0.38;0.0487974;36.66
08/05/2014;Zone A;0.38;0.04879315;36.66
09/05/2014;Zone A;0.38;0.0487889;36.66
10/05/2014;Zone A;0.38;0.04878465;36.66
11/05/2014;Zone A;0.38;0.04878039;36.67
12/05/2014;Zone A;0.38;0.04877614;36.67
13/05/2014;Zone A;0.38;0.04877189;36.67
14/05/2014;Zone A;0.38;0.04876764;36.67
15/05/2014;Zone A;0.38;0.04876339;36.67
16/05/2014;Zone A;0.38;0.04875914;36.67
17/05/2014;Zone A;0.38;0.04875489;36.67
18/05/2014;Zone A;0.38;0.04875064;36.67
19/05/2014;Zone A;0.38;0.04874639;36.67
20/05/2014;Zone A;0.38;0.04874214;36.67
21/05/2014;Zone A;0.38;0.04873789;36.67
22/05/2014;Zone A;0.38;0.04873365;36.68
23/05/2014;Zone A;0.38;0.0487294;36.68
24/05/2014;Zone A;0.38;0.04872515;36.68
25/05/2014;Zone A;0.38;0.0487209;36.68
26/05/2014;Zone A;0.38;0.04871666;36.68
27/05/2014;Zone A;0.38;0.04871241;36.68
28/05/2014;Zone A;0.38;0.04870817;36.68
29/05/2014;Zone A;0.38;0.04870392;36.68
30/05/2014;Zone A;0.38;0.04869968;36.68
31/05/2014;Zone A;0.38;0.04869543;36.68
01/06/2014;Zone A;0.38;0.04869119;36.68
02/06/2014;Zone A;0.38;0.04868694;36.68
03/06/2014;Zone A;0.38;0.0486827;36.69
04/06/2014;Zone A;0.38;0.04867846;36.69
05/06/2014;Zone A;0.38;0.04867421;36.69
06/06/2014;Zone A;0.38;0.04866997;36.69
07/06/2014;Zone A;0.38;0.04866573;36.69
08/06/2014;Zone A;0.38;0.04866149;36.69
09/06/2014;Zone A;0.38;0.04865725;36.69
10/06/2014;Zone A;0.38;0.04865301;36.69
11/06/2014;Zone A;0.38;0.04864877;36.69
12/06/2014;Zone A;0.38;0.04864453;36.69
13/06/2014;Zone A;0.38;0.04864029;36.69
14/06/2014;Zone A;0.38;0.04863605;36.7
15/06/2014;Zone A;0.38;0.04863181;36.7
16/06/2014;Zone A;0.38;0.04862757;36.7
17/06/2014;Zone A;0.38;0.04862333;36.7
18/06/2014;Zone A;0.38;0.04861909;36.7
19/06/2014;Zone A;0.38;0.04861486;36.7
20/06/2014;Zone A;0.38;0.04861062;36.7
21/06/2014;Zone A;0.38;0.04860638;36.7
22/06/2014;Zone A;0.38;0.04860215;36.7
23/06/2014;Zone A;0.38;0.04859791;36.7
24/06/2014;Zone A;0.38;0.04859367;36.7
25/06/2014;Zone A;0.38;0.04858944;36.7
26/06/2014;Zone A;0.38;0.0485852;36.71
27/06/2014;Zone A;0.38;0.04858097;36.71
28/06/2014;Zone A;0.38;0.04857673;36.71
29/06/2014;Zone A;0.38;0.0485725;36.71
30/06/2014;Zone A;0.38;0.04856827;36.71
01/07/2014;Zone A;0.38;0.04856403;36.71
02/07/2014;Zone A;0.38;0.0485598;36.71
03/07/2014;Zone A;0.38;0.04855557;36.71
04/07/2014;Zone A;0.38;0.04855134;36.71
05/07/2014;Zone A;0.38;0.04854711;36.71
06/07/2014;Zone A;0.38;0.04854287;36.71
07/07/2014;Zone A;0.38;0.04853864;36.72
08/07/2014;Zone A;0.38;0.04853441;36.72
09/07/2014;Zone A;0.38;0.04853018;36.72
10/07/2014;Zone A;0.38;0.04852595;36.72
11/07/2014;Zone A;0.38;0.04852172;36.72
12/07/2014;Zone A;0.38;0.04851749;36.72
13/07/2014;Zone A;0.38;0.04851327;36.72
14/07/2014;Zone A;0.38;0.04850904;36.72
15/07/2014;Zone A;0.38;0.04850481;36.72
16/07/2014;Zone A;0.38;0.04850058;36.72
17/07/2014;Zone A;0.38;0.04849635;36.72
18/07/2014;Zone A;0.38;0.04849213;36.72
19/07/2014;Zone A;0.38;0.0484879;36.73
20/07/2014;Zone A;0.38;0.04848368;36.73
21/07/2014;Zone A;0.38;0.04847945;36.73
22/07/2014;Zone A;0.38;0.04847522;36.73
23/07/2014;Zone A;0.38;0.048471;36.73
24/07/2014;Zone A;0.38;0.04846677;36.73
25/07/2014;Zone A;0.38;0.04846255;36.73
26/07/2014;Zone A;0.38;0.04845833;36.73
27/07/2014;Zone A;0.38;0.0484541;36.73
28/07/2014;Zone A;0.38;0.04844988;36.73
29/07/2014;Zone A;0.38;0.04844566;36.73
30/07/2014;Zone A;0.38;0.04844143;36.73
31/07/2014;Zone A;0.38;0.04843721;36.74
01/08/2014;Zone A;0.38;0.04843299;36.74
02/08/2014;Zone A;0.38;0.04842877;36.74
03/08/2014;Zone A;0.38;0.04842455;36.74
04/08/2014;Zone A;0.38;0.04842033;36.74
05/08/2014;Zone A;0.38;0.04841611;36.74
06/08/2014;Zone A;0.38;0.04841189;36.74
07/08/2014;Zone A;0.38;0.04840767;36.74
08/08/2014;Zone A;0.38;0.04840345;36.74
09/08/2014;Zone A;0.38;0.04839923;36.74
10/08/2014;Zone A;0.38;0.04839501;36.74
11/08/2014;Zone A;0.38;0.04839079;36.75
12/08/2014;Zone A;0.38;0.04838658;36.75
13/08/2014;Zone A;0.38;0.04838236;36.75
14/08/2014;Zone A;0.38;0.04837814;36.75
15/08/2014;Zone A;0.38;0.04837393;36.75
16/08/2014;Zone A;0.38;0.04836971;36.75
17/08/2014;Zone A;0.38;0.04836549;36.75
18/08/2014;Zone A;0.38;0.04836128;36.75
19/08/2014;Zone A;0.38;0.04835706;36.75
20/08/2014;Zone A;0.38;0.04835285;36.75
21/08/2014;Zone A;0.38;0.04834863;36.75
22/08/2014;Zone A;0.38;0.04834442;36.75
23/08/2014;Zone A;0.38;0.04834021;36.76
24/08/2014;Zone A;0.38;0.04833599;36.76
25/08/2014;Zone A;0.38;0.04833178;36.76
26/08/2014;Zone A;0.38;0.04832757;36.76
27/08/2014;Zone A;0.38;0.04832336;36.76
28/08/2014;Zone A;0.38;0.04831914;36.76
29/08/2014;Zone A;0.38;0.04831493;36.76
30/08/2014;Zone A;0.38;0.04831072;36.76
31/08/2014;Zone A;0.38;0.04830651;36.76
01/09/2014;Zone A;0.38;0.0483023;36.76
02/09/2014;Zone A;0.38;0.04829809;36.76
03/09/2014;Zone A;0.38;0.04829388;36.77
04/09/2014;Zone A;0.38;0.04828967;36.77
05/09/2014;Zone A;0.38;0.04828546;36.77
06/09/2014;Zone A;0.38;0.04828126;36.77
07/09/2014;Zone A;0.38;0.04827705;36.77
08/09/2014;Zone A;0.38;0.04827284;36.77
09/09/2014;Zone A;0.38;0.04826863;36.77
10/09/2014;Zone A;0.38;0.04826442;36.77
11/09/2014;Zone A;0.38;0.04826022;36.77
12/09/2014;Zone A;0.38;0.04825601;36.77
13/09/2014;Zone A;0.38;0.04825181;36.77
14/09/2014;Zone A;0.38;0.0482476;36.77
15/09/2014;Zone A;0.38;0.0482434;36.78
16/09/2014;Zone A;0.38;0.04823919;36.78
17/09/2014;Zone A;0.38;0.04823499;36.78
18/09/2014;Zone A;0.38;0.04823078;36.78
19/09/2014;Zone A;0.38;0.04822658;36.78
20/09/2014;Zone A;0.38;0.04822238;36.78
21/09/2014;Zone A;0.38;0.04821817;36.78
22/09/2014;Zone A;0.38;0.04821397;36.78
23/09/2014;Zone A;0.38;0.04820977;36.78
24/09/2014;Zone A;0.38;0.04820557;36.78
25/09/2014;Zone A;0.38;0.04820136;36.78
26/09/2014;Zone A;0.38;0.04819716;36.79
27/09/2014;Zone A;0.38;0.04819296;36.79
28/09/2014;Zone A;0.38;0.04818876;36.79
29/09/2014;Zone A;0.38;0.04818456;36.79
30/09/2014;Zone A;0.38;0.04818036;36.79
01/10/2014;Zone A;0.38;0.04817616;36.79
02/10/2014;Zone A;0.38;0.04817196;36.79
03/10/2014;Zone A;0.38;0.04816777;36.79
04/10/2014;Zone A;0.38;0.04816357;36.79
05/10/2014;Zone A;0.38;0.04815937;36.79
06/10/2014;Zone A;0.38;0.04815517;36.79
07/10/2014;Zone A;0.39;0.04815097;36.79
08/10/2014;Zone A;0.39;0.04814678;36.8
09/10/2014;Zone A;0.39;0.04814258;36.8
10/10/2014;Zone A;0.39;0.04813839;36.8
11/10/2014;Zone A;0.39;0.04813419;36.8
12/10/2014;Zone A;0.39;0.04812999;36.8
13/10/2014;Zone A;0.39;0.0481258;36.8
14/10/2014;Zone A;0.39;0.04812161;36.8
15/10/2014;Zone A;0.39;0.04811741;36.8
16/10/2014;Zone A;0.39;0.04811322;36.8
17/10/2014;Zone A;0.39;0.04810902;36.8
18/10/2014;Zone A;0.39;0.04810483;36.8
19/10/2014;Zone A;0.39;0.04810064;36.81
20/10/2014;Zone A;0.39;0.04809645;36.81
21/10/2014;Zone A;0.39;0.04809225;36.81
22/10/2014;Zone A;0.39;0.04808806;36.81
23/10/2014;Zone A;0.39;0.04808387;36.81
24/10/2014;Zone A;0.39;0.04807968;36.81
25/10/2014;Zone A;0.39;0.04807549;36.81
26/10/2014;Zone A;0.39;0.0480713;36.81
27/10/2014;Zone A;0.39;0.04806711;36.81
28/10/2014;Zone A;0.39;0.04806292;36.81
29/10/2014;Zone A;0.39;0.04805873;36.81
30/10/2014;Zone A;0.39;0.04805454;36.81
31/10/2014;Zone A;0.39;0.04805035;36.82
01/11/2014;Zone A;0.39;0.04804617;36.82
02/11/2014;Zone A;0.39;0.04804198;36.82
03/11/2014;Zone A;0.39;0.04803779;36.82
04/11/2014;Zone A;0.39;0.0480336;36.82
05/11/2014;Zone A;0.39;0.04802942;36.82
06/11/2014;Zone A;0.39;0.04802523;36.82
07/11/2014;Zone A;0.39;0.04802105;36.82
08/11/2014;Zone A;0.39;0.04801686;36.82
09/11/2014;Zone A;0.39;0.04801268;36.82
10/11/2014;Zone A;0.39;0.04800849;36.82
11/11/2014;Zone A;0.39;0.04800431;36.83
12/11/2014;Zone A;0.39;0.04800012;36.83
13/11/2014;Zone A;0.39;0.04799594;36.83
14/11/2014;Zone A;0.39;0.04799176;36.83
15/11/2014;Zone A;0.39;0.04798757;36.83
16/11/2014;Zone A;0.39;0.04798339;36.83
17/11/2014;Zone A;0.39;0.04797921;36.83
18/11/2014;Zone A;0.39;0.04797503;36.83
19/11/2014;Zone A;0.39;0.04797085;36.83
20/11/2014;Zone A;0.39;0.04796666;36.83
21/11/2014;Zone A;0.39;0.04796248;36.83
22/11/2014;Zone A;0.39;0.0479583;36.83
23/11/2014;Zone A;0.39;0.04795412;36.84
24/11/2014;Zone A;0.39;0.04794994;36.84
25/11/2014;Zone A;0.39;0.04794576;36.84
26/11/2014;Zone A;0.39;0.04794159;36.84
27/11/2014;Zone A;0.39;0.04793741;36.84
28/11/2014;Zone A;0.39;0.04793323;36.84
29/11/2014;Zone A;0.39;0.04792905;36.84
30/11/2014;Zone A;0.39;0.04792487;36.84
01/12/2014;Zone A;0.39;0.0479207;36.84
02/12/2014;Zone A;0.39;0.04791652;36.84
03/12/2014;Zone A;0.39;0.04791234;36.84
04/12/2014;Zone A;0.39;0.04790817;36.84
05/12/2014;Zone A;0.39;0.04790399;36.85
06/12/2014;Zone A;0.39;0.04789982;36.85
